Date,Time,Irradiation_Wm2,AmbientTemp_C,CellTemp_C,Voc_V,Isc_A,Vm_V,Im_A,Pm_W,FF
2025-06-27,15:30,877,40.1,42.3,77.86,1.32,62.29,1.1,69.0,0.67
2025-06-27,16:00,762,40.1,42.0,77.95,1.14,62.36,0.96,60.0,0.67
2025-06-27,16:30,611,40.1,41.6,78.07,0.92,62.46,0.77,48.0,0.67
2025-06-27,17:00,486,40.1,41.3,78.17,0.73,62.54,0.61,38.0,0.67
2025-06-27,17:30,358,40.1,41.0,78.27,0.54,62.62,0.45,28.0,0.67
2025-06-27,18:00,250,40.1,40.7,78.36,0.37,62.68,0.31,20.0,0.67
2025-06-27,18:30,250,40.1,40.7,78.36,0.37,62.68,0.31,20.0,0.67
2025-06-28,08:30,250,36.1,36.7,79.61,0.37,63.69,0.31,20.0,0.67
2025-06-28,09:00,250,36.1,36.7,79.61,0.37,63.69,0.31,20.0,0.67
2025-06-28,09:30,315,36.1,36.9,79.56,0.47,63.65,0.39,25.0,0.67
2025-06-28,10:00,527,36.1,37.4,79.39,0.79,63.51,0.66,42.0,0.67
2025-06-28,10:30,667,36.1,37.8,79.28,1.0,63.42,0.84,53.0,0.67
2025-06-28,11:00,800,36.1,38.1,79.18,1.2,63.34,1.0,63.0,0.67
2025-06-28,11:30,893,36.1,38.3,79.1,1.34,63.28,1.12,71.0,0.67
2025-06-28,12:00,1026,36.1,38.7,79.0,1.54,63.2,1.29,81.0,0.67
2025-06-28,12:30,1068,36.1,38.8,78.96,1.6,63.17,1.34,85.0,0.67
2025-06-28,13:00,1123,36.1,38.9,78.92,1.68,63.14,1.41,89.0,0.67
2025-06-28,13:30,1159,36.1,39.0,78.89,1.74,63.11,1.45,92.0,0.67
2025-06-28,14:00,1137,36.1,39.0,78.91,1.7,63.13,1.43,90.0,0.67
2025-06-28,14:30,1097,36.1,38.9,78.94,1.64,63.15,1.37,87.0,0.67
2025-06-28,15:00,1011,36.1,38.6,79.01,1.51,63.21,1.27,80.0,0.67
2025-06-28,15:30,931,36.1,38.4,79.07,1.39,63.26,1.17,74.0,0.67
2025-06-28,16:00,844,36.1,38.2,79.14,1.26,63.31,1.06,67.0,0.67
2025-06-28,16:30,672,36.1,37.8,79.28,1.0,63.42,0.84,53.0,0.67
2025-06-28,17:00,505,36.1,37.4,79.41,0.76,63.53,0.63,40.0,0.67
2025-06-28,17:30,331,36.1,36.9,79.55,0.49,63.64,0.41,26.0,0.67
2025-06-28,18:00,250,36.1,36.7,79.61,0.37,63.69,0.31,20.0,0.67
2025-06-28,18:30,250,36.1,36.7,79.61,0.37,63.69,0.31,20.0,0.67
2025-06-29,08:30,250,32.4,33.0,80.8,0.37,64.64,0.31,20.0,0.67
2025-06-29,09:00,250,32.4,33.0,80.8,0.37,64.64,0.31,20.0,0.67
2025-06-29,09:30,319,32.4,33.2,80.75,0.48,64.6,0.4,26.0,0.67
2025-06-29,10:00,504,32.4,33.6,80.6,0.75,64.48,0.63,41.0,0.67
2025-06-29,10:30,675,32.4,34.0,80.46,1.01,64.37,0.84,54.0,0.67
2025-06-29,11:00,770,32.4,34.3,80.39,1.15,64.31,0.96,62.0,0.67
2025-06-29,11:30,933,32.4,34.7,80.26,1.39,64.21,1.16,75.0,0.67
2025-06-29,12:00,977,32.4,34.8,80.23,1.46,64.18,1.22,78.0,0.67
2025-06-29,12:30,1019,32.4,34.9,80.19,1.52,64.15,1.27,82.0,0.67
2025-06-29,13:00,1093,32.4,35.1,80.13,1.63,64.11,1.37,88.0,0.67
2025-06-29,13:30,1090,32.4,35.1,80.14,1.63,64.11,1.36,87.0,0.67
2025-06-29,14:00,1077,32.4,35.0,80.15,1.61,64.12,1.35,86.0,0.67
2025-06-29,14:30,1059,32.4,35.0,80.16,1.58,64.13,1.32,85.0,0.67
2025-06-29,15:00,991,32.4,34.8,80.21,1.48,64.17,1.24,79.0,0.67
2025-06-29,15:30,862,32.4,34.5,80.32,1.28,64.25,1.08,69.0,0.67
2025-06-29,16:00,811,32.4,34.4,80.36,1.21,64.29,1.01,65.0,0.67
2025-06-29,16:30,647,32.4,34.0,80.49,0.96,64.39,0.81,52.0,0.67
2025-06-29,17:00,489,32.4,33.6,80.61,0.73,64.49,0.61,39.0,0.67
2025-06-29,17:30,343,32.4,33.2,80.73,0.51,64.58,0.43,28.0,0.67
2025-06-29,18:00,250,32.4,33.0,80.8,0.37,64.64,0.31,20.0,0.67
2025-06-29,18:30,250,32.4,33.0,80.8,0.37,64.64,0.31,20.0,0.67
